# p_696_57, p_706_73,p_738_45,p_750_42, p_751_52, p_763_55, p_772_44, p_794_90, p_800_70, p_801_57, p_810_43,p_811_58, p_826_49, p_840_90, p_842_53, p_852_21, p_912_33, p_922_48,p_965_80, Ion Density (1/m3), Electron Density (1/m3),Electron Temperature (eV),Pressure Upstream (Torr),Pressure Downstream (mTorr), Plasma Power (W),fit10, fit11, fit12, fit13, fit14, fit15,H2_Flow_Rate (sccm), He_Flow_Rate,Argon Flow Rate (sccm)
0.117633144,0.145707041,0.181179561,0.225125372,0.271043355,0.546176672,0.251261432,0.225881542,0.298226476,0.539042742,0.341073682,2.155265237,0.211882394,0.340293039,0.636166227,0.241155181,0.599570968,0.200948279,0.189843347,1.39E+17,5.06E+16,2.870056648,0.53,70,35,0.282484767,0.554979709,0.65914348,0.71218787,1.756072182,5.316960102,0,4,70
0.217029245,0.309992158,0.366153902,0.390804177,0.490790257,0.965985568,0.455518404,0.456598948,0.54091985,1.055227886,0.634181215,3.445112077,0.357749397,0.614770431,1.125676045,0.420938393,0.988635473,0.357007559,0.330211974,2.54E+17,1.08E+17,2.628544736,0.53,60.5,50,0.315698182,0.571205778,0.539793936,0.689592482,1.442069231,4.148509992,0,4,70
0.20063261,0.281405943,0.330450914,0.402404376,0.447079035,0.77146801,0.402113452,0.387664206,0.503194637,0.878241833,0.532550124,2.787983607,0.324067506,0.533993455,0.928560639,0.389173843,0.822995928,0.326908387,0.306182432,2.83E+17,1.03E+17,2.745070922,0.53,40,60,0.199836922,0.497120768,0.311633632,0.641912269,1.412321693,4.353614446,0,4,70
0.217563833,0.300772102,0.350630672,0.320685223,0.402566536,0.815419904,0.396902709,0.372717495,0.426099859,0.813133149,0.498174298,2.54916637,0.290652249,0.548798132,0.909451494,0.377216462,0.84645309,0.264981627,0.264232089,3.40E+17,2.00E+17,2.313069157,0.42,70.6,70,0.510458799,0.677922918,0.739863587,0.695828512,1.276144177,3.165025108,0,4,50
0.205486013,0.274296703,0.316817273,0.31292716,0.39529877,0.735726198,0.347978084,0.340272803,0.433830911,0.751289136,0.470361728,2.482867282,0.297488296,0.511205737,0.873286126,0.372437042,0.733900364,0.2851949,0.277308408,2.48E+17,1.29E+17,2.539424466,0.62,55.1,55,0.322835817,0.571670758,0.497607267,0.671964053,1.410056233,3.987805706,0,4,90
0.267838936,0.369717985,0.426125742,0.488942918,0.501851823,0.795418296,0.472623264,0.44533253,0.602235599,0.91518675,0.55648895,2.564163215,0.374687186,0.620755367,0.965278522,0.482482575,0.830700884,0.340306114,0.331932341,4.35E+17,2.11E+17,2.520349713,0.42,30,108,0.348385269,0.585019317,0.469683552,0.611107688,1.091483006,2.787035378,0,4,50
0.209303816,0.309599977,0.35401289,0.361224766,0.435150101,0.80411326,0.41714299,0.407359747,0.485197756,0.912627077,0.535961087,2.65704019,0.321119977,0.551154834,0.932492658,0.381166373,0.805808053,0.306331837,0.287871814,3.12E+17,1.66E+17,2.46413493,0.53,50,70,0.393540448,0.613165399,0.579258404,0.670229501,1.257579694,3.335772002,0,4,70
0.250707449,0.34821486,0.396629692,0.339249097,0.442583345,0.884782217,0.427534561,0.417578221,0.473720489,0.898067699,0.558870553,2.671411551,0.342003332,0.609794265,0.984119121,0.415612629,0.831313803,0.29458709,0.297052361,2.81E+17,2.44E+17,2.109217517,0.62,75,65,0.584393364,0.700317833,0.714373475,0.713718316,1.174681756,2.56302007,0,4,90
0.206001873,0.266705728,0.313537804,0.377791349,0.414775662,0.693033186,0.364889888,0.331788266,0.467118045,0.736874297,0.470546711,2.467748891,0.3127006,0.50735887,0.862222323,0.390637816,0.734802178,0.301254475,0.29089044,2.34E+17,1.02E+17,2.738691576,0.62,36.8,60,0.187288864,0.487840333,0.281775297,0.638960992,1.355554867,4.164426024,0,4,90
0.226928719,0.317859582,0.380722422,0.536877053,0.488855257,0.713780186,0.467152477,0.407369743,0.586898862,0.798789573,0.501956395,2.196424291,0.333515759,0.527808504,0.806124756,0.432699594,0.641798868,0.307530936,0.290255917,1.41E+17,1.89E+17,2.58094705,0.42,21.9,115,0.282006654,0.544776618,0.355991979,0.57082254,1.073265697,2.852092417,0,4,50
0.169548971,0.237483935,0.276207217,0.260685804,0.333955927,0.696248298,0.31521888,0.314535631,0.357455071,0.710171794,0.432746695,2.308539009,0.242713849,0.452906549,0.772827886,0.30089803,0.723980364,0.216644194,0.221529572,3.23E+17,1.70E+17,2.392545365,0.42,80.4,60,0.491489821,0.673118487,0.777395645,0.707271274,1.347267824,3.46758771,0,4,50
0.231534726,0.308307758,0.365193808,0.522857905,0.506550557,0.773132501,0.435487064,0.407924731,0.583190853,0.886028643,0.56803004,2.828581198,0.364877589,0.576091969,0.97611559,0.445621706,0.833790464,0.351822337,0.342057607,3.06E+17,1.05E+17,2.776278703,0.53,28.9,70,0.158163705,0.46735143,0.217412954,0.609067357,1.265174253,3.911769696,0,4,70
0.224226289,0.311377863,0.36114767,0.346812289,0.42420398,0.837799207,0.414207889,0.385256075,0.452911618,0.826766825,0.494838707,2.639171503,0.30976515,0.55560714,0.944349607,0.391601774,0.852608295,0.292079324,0.271267408,3.35E+17,1.73E+17,2.433379877,0.42,60.5,70,0.442909303,0.643619145,0.67548487,0.684358799,1.295183327,3.393744367,0,4,50
0.218441567,0.304989381,0.353225624,0.301009963,0.398577905,0.842870466,0.406808935,0.386466693,0.421738822,0.837308493,0.51997597,2.590741439,0.314676339,0.566592369,0.931868501,0.370273224,0.849867507,0.257226526,0.257646266,2.94E+17,2.53E+17,2.087333753,0.53,90.5,65,0.640462256,0.737566257,0.822178849,0.722604768,1.21467943,2.662591568,0,4,70
0.244371184,0.324804074,0.392522502,0.534250845,0.52990846,0.851858393,0.475442428,0.452464928,0.643342664,0.960242919,0.618751652,3.105926211,0.391525644,0.637714892,1.067432128,0.496557023,0.911539374,0.374079502,0.361393998,1.68E+17,1.08E+17,2.78326451,0.42,30,70,0.178132543,0.483060084,0.256232309,0.612817404,1.26716981,3.920636554,0,4,50
0.264166634,0.365312904,0.41846349,0.372529989,0.477117827,0.929954976,0.445173692,0.445091196,0.526796131,0.95594754,0.594249813,2.888276873,0.369333925,0.649559248,1.055211829,0.445957048,0.889314942,0.328278537,0.328482585,2.81E+17,2.08E+17,2.22713934,0.62,65.2,65,0.512743296,0.669307191,0.673170426,0.691099801,1.237432714,2.961779629,0,4,90
0.210705896,0.266292519,0.33938651,0.560712798,0.488707036,0.695127247,0.415879527,0.387741144,0.602095936,0.76479909,0.531750149,2.524015572,0.340968527,0.528085628,0.876557051,0.436002357,0.704175943,0.33619933,0.318164001,1.23E+17,1.03E+17,2.808124744,0.42,21.9,80,0.154188747,0.465179375,0.198859485,0.570073894,1.173866357,3.644052854,0,4,50
0.243420814,0.361487098,0.407650774,0.488721709,0.495526163,0.760485659,0.452386238,0.434135623,0.570840627,0.919996788,0.544148871,2.442489123,0.361073372,0.580246783,0.909305683,0.440141536,0.77063172,0.337914933,0.314968214,3.50E+17,2.14E+17,2.486048266,0.53,28.9,108,0.340199658,0.578031241,0.440474199,0.605916458,1.108711218,2.855387469,0,4,70
0.212184846,0.289248755,0.338371169,0.340047886,0.410296053,0.825060239,0.397387648,0.370572363,0.449073127,0.812227861,0.495822351,2.754126366,0.304159378,0.549658756,0.95772204,0.38748217,0.865343044,0.291470416,0.275470662,2.78E+17,1.33E+17,2.582997095,0.42,60.5,60,0.35966975,0.598917477,0.605690043,0.688570652,1.391244699,3.906291616,0,4,50
0.17186797,0.213770176,0.261040375,0.277048663,0.36490792,0.739159004,0.320197338,0.302838947,0.396895574,0.727682477,0.475402926,2.837496326,0.277087556,0.470750122,0.877187888,0.332156726,0.751877064,0.274338655,0.278592756,1.44E+17,6.59E+16,2.749236731,0.62,75,35,0.373066735,0.616856267,0.819982228,0.707120313,1.718170691,5.057400298,0,4,90
0.231457347,0.33096549,0.392405047,0.35163281,0.445010318,0.952524608,0.426136117,0.434139486,0.485081722,0.953204647,0.57986805,2.967537837,0.326790987,0.610717798,1.023013587,0.402236061,0.953564246,0.280046977,0.285567937,3.32E+17,2.16E+17,2.258721173,0.42,80.4,70,0.567692052,0.711658688,0.824792786,0.708768904,1.266340935,3.03590988,0,4,50
0.228898415,0.294142794,0.363850524,0.57358877,0.536351482,0.83113656,0.441396805,0.417698481,0.629418292,0.913950732,0.606698861,3.181883778,0.391682819,0.604484631,1.066942361,0.479296296,0.910553789,0.378332489,0.379278644,2.20E+17,7.42E+16,2.879514336,0.53,28.9,60,0.123193355,0.442570018,0.176585303,0.608829357,1.349162889,4.435726623,0,4,70
0.215479123,0.269047541,0.340932372,0.353607951,0.471080978,0.998331306,0.43801328,0.407942387,0.508524193,0.971137746,0.617872279,3.746254931,0.357006621,0.618367291,1.135562022,0.417101147,1.076472939,0.345896127,0.336645421,1.44E+17,6.99E+16,2.73354534,0.53,90.5,35,0.417511875,0.646194956,0.951219882,0.721774195,1.711710078,4.946688053,0,4,70
0.194993278,0.24338721,0.298765752,0.295542406,0.409385548,0.841724337,0.352421813,0.345921226,0.430379251,0.81555273,0.519312276,3.051766592,0.30055971,0.518860938,0.963268242,0.361847224,0.857998304,0.296581277,0.30402145,1.51E+17,7.84E+16,2.648618343,0.62,85.5,35,0.427599414,0.650294406,0.894426995,0.708740044,1.666538732,4.769667684,0,4,90
0.206863082,0.295093486,0.338615873,0.35820827,0.431486704,0.80843824,0.416066154,0.388085023,0.484364582,0.899768872,0.525647077,2.751231444,0.319443223,0.545000824,0.916181325,0.381498518,0.830280441,0.300648824,0.282355838,3.07E+17,1.31E+17,2.590939052,0.53,50,60,0.305830747,0.563243787,0.47797396,0.668967871,1.362526474,3.8870818,0,4,70
0.273993435,0.367162552,0.422948016,0.473123967,0.529222279,0.878100507,0.483837686,0.438790291,0.593340935,0.959772314,0.597585978,3.003638926,0.402223802,0.657912344,1.074211086,0.502230431,0.920093012,0.380587464,0.35803641,3.02E+17,1.39E+17,2.611787518,0.62,36.8,70,0.30114737,0.561784984,0.447884601,0.639651816,1.258247226,3.597960047,0,4,90
0.210536163,0.274446713,0.338165973,0.529932152,0.469491279,0.666792649,0.41014911,0.377960172,0.580722904,0.751580334,0.511262079,2.384057877,0.335002306,0.518302117,0.836064404,0.425840559,0.680962679,0.323250304,0.307499009,3.33E+17,1.27E+17,2.756777148,0.42,21.9,90,0.233135399,0.521375749,0.321314917,0.569805614,1.114145115,3.266041683,0,4,50
0.302458755,0.415237612,0.46611206,0.467259993,0.556952845,0.980525146,0.496229556,0.483297554,0.620912393,1.045602511,0.650282598,3.217525286,0.42449663,0.72693214,1.169462603,0.534674271,0.982990373,0.385589449,0.382140224,2.96E+17,1.71E+17,2.458196744,0.62,45.2,70,0.37386181,0.59970933,0.53115101,0.658213051,1.247593935,3.329176817,0,4,90
0.16011049,0.214051864,0.253365591,0.244636929,0.326687098,0.685475187,0.314168569,0.296383357,0.356453296,0.666143761,0.421110197,2.371634761,0.24742354,0.431358763,0.760948961,0.292255382,0.70656201,0.224742043,0.214541835,2.21E+17,1.16E+17,2.531348368,0.53,80.8,45,0.399057593,0.621852594,0.69896896,0.709134983,1.485918614,4.100480786,0,4,70
0.168503842,0.245150298,0.286643164,0.257820731,0.332949214,0.706373239,0.326328993,0.336213589,0.360230921,0.734685308,0.442643326,2.257999578,0.246649916,0.455766587,0.77131083,0.294036203,0.722161834,0.210001727,0.213708969,3.48E+17,2.37E+17,2.19817696,0.42,90.2,70,0.623016077,0.743882554,0.898312139,0.713322716,1.274988236,2.987365692,0,4,50
0.234594852,0.328779737,0.372088369,0.388216253,0.434713003,0.77014543,0.419675248,0.392841973,0.492376734,0.829883841,0.496041814,2.460389256,0.331004409,0.555460827,0.919473665,0.418018566,0.785381901,0.299685238,0.277484667,3.92E+17,1.94E+17,2.478037737,0.42,40.4,90,0.377196728,0.602520194,0.532501252,0.64448081,1.189610885,3.126593365,0,4,50
0.258048216,0.375940848,0.430555094,0.527577824,0.530823254,0.809470709,0.479987821,0.458884216,0.609703286,0.976674567,0.580653663,2.672141445,0.383327278,0.620799929,0.983167559,0.469688915,0.845040955,0.366365034,0.342402763,3.94E+17,1.91E+17,2.54681152,0.53,28.9,100,0.328545103,0.574545612,0.44403884,0.606072503,1.123671788,2.983689034,0,4,70
0.270620762,0.375713116,0.438252926,0.426365067,0.499356487,0.939712467,0.486121761,0.454298233,0.55401361,0.960220744,0.59376012,2.949331656,0.369688938,0.666089143,1.090990448,0.480600175,0.978886922,0.341019382,0.334885804,3.11E+17,1.90E+17,2.438038354,0.42,50,80,0.423778996,0.630813243,0.621605408,0.666345033,1.240756859,3.239379063,0,4,50
0.168059809,0.215153057,0.255392763,0.276886888,0.347948566,0.650240353,0.298893336,0.289590877,0.385120523,0.655089197,0.426632972,2.39091702,0.263458648,0.436090642,0.773947087,0.316307867,0.66380538,0.254037153,0.251485832,1.76E+17,8.69E+16,2.733527901,0.62,55.1,45,0.286432943,0.556928226,0.527691211,0.675358673,1.570351992,4.749032561,0,4,90
0.269116589,0.381335265,0.436652246,0.498947985,0.562120675,0.972130719,0.525681062,0.492461092,0.639342641,1.11567422,0.665307781,3.320609877,0.41060667,0.689416577,1.13592166,0.49596853,1.018153544,0.397931331,0.369797246,3.23E+17,1.38E+17,2.617563577,0.53,40,70,0.298695706,0.560157574,0.45126835,0.647602017,1.26939729,3.620302182,0,4,70
0.251120483,0.34904484,0.406915729,0.38819879,0.486219103,1.008289692,0.478508578,0.443901872,0.527840254,0.972813508,0.595252102,3.280311677,0.355899785,0.659250686,1.150153042,0.453686781,1.037130966,0.339812961,0.325798441,3.21E+17,1.53E+17,2.477462055,0.42,70.6,60,0.417582628,0.629943211,0.672408992,0.700256465,1.353793629,3.617152593,0,4,50
0.299345247,0.414693068,0.478326395,0.567069915,0.574862985,0.915614091,0.535525738,0.508355646,0.694344852,1.052545841,0.648376252,3.024534424,0.428099751,0.710333522,1.114085254,0.550395134,0.964567097,0.394250257,0.38467589,3.13E+17,1.88E+17,2.566877968,0.42,30,100,0.322814731,0.572527951,0.450482121,0.612473362,1.113357391,2.947907598,0,4,50
0.244351408,0.344529948,0.398416558,0.359745532,0.458237903,0.929498867,0.473817968,0.440704901,0.508678533,0.938207302,0.579402084,2.928352989,0.354064337,0.623076657,1.022569492,0.424167042,0.931162418,0.307636425,0.292046443,2.95E+17,2.07E+17,2.237019083,0.53,70,65,0.523548776,0.677745462,0.704930965,0.697976579,1.244107835,2.975159793,0,4,70
0.147793177,0.212152764,0.27000107,0.464775361,0.350010425,0.604688928,0.291548431,0.2936263,0.344865553,0.584906293,0.365964424,2.162705461,0.231892854,0.389937168,0.668092804,0.274859907,0.581129591,0.196566793,0.196292605,7.15E+16,9.59E+16,3.135561906,0.53,40.1,115,0.175095058,0.490542565,0.374624912,0.64584209,1.523726233,5.20965942,4,0,70
0.196672024,0.287206878,0.356003092,0.534554483,0.428810464,0.765511594,0.370194817,0.382617122,0.425843132,0.783000149,0.465365407,2.642748528,0.285053104,0.520184351,0.843071743,0.350948716,0.749952374,0.254061816,0.236479213,9.67E+16,1.17E+17,3.047994137,0.62,55.1,115,0.261994688,0.552088619,0.613702545,0.674779193,1.569080983,5.136999598,4,0,90
0.183306864,0.231206796,0.317055839,0.783236688,0.511079424,0.777701184,0.383332261,0.37402799,0.484088183,0.664368167,0.493329774,2.650645174,0.297827636,0.468528484,0.861882951,0.35754806,0.676724791,0.265139431,0.274072895,4.53E+16,6.46E+16,3.129893827,0.42,20.4,115,0.104002647,0.431292414,0.161991843,0.574498292,1.222628207,4.216302722,4,0,50
0.19019653,0.26696393,0.343984819,0.636528334,0.459371965,0.726379669,0.364978281,0.374005782,0.413431815,0.728009037,0.454842654,2.277010063,0.287334926,0.507983825,0.772673657,0.327572674,0.650409919,0.247079517,0.246632359,7.00E+16,5.21E+16,3.143500925,0.62,75.3,95,0.506326999,0.749033756,1.732205906,0.720369074,1.92272681,5.99587709,4,0,90
0.172358112,0.24016682,0.315060211,0.759994437,0.489546491,0.728557113,0.352726555,0.364106437,0.399229578,0.692087203,0.465597745,2.504644875,0.274610224,0.504741568,0.801541431,0.339551192,0.673190188,0.235261159,0.238476733,4.61E+16,5.19E+16,3.280838719,0.42,40.1,95,0.125249994,0.448830735,0.310953859,0.669509123,1.628166512,5.725051528,4,0,50
0.438268244,0.608943982,0.806649161,1.636196982,1.156739541,1.770747435,0.869700992,0.867102239,1.03572551,1.819132132,1.146964415,6.265248128,0.723195753,1.245072701,2.035281168,0.828973128,1.851634236,0.660196734,0.617327441,5.18E+16,4.25E+16,3.227181077,0.62,55.1,80,0.258233487,0.548048738,0.773957345,0.695724797,1.849517165,6.114575885,4,0,90
0.102457109,0.146851555,0.189044896,0.408747199,0.268105393,0.399481016,0.20395216,0.220483351,0.224093732,0.38690618,0.261056023,1.148141716,0.164986082,0.296021187,0.440216206,0.188744547,0.409805395,0.131834748,0.139714396,4.44E+16,4.44E+16,3.074006247,0.53,85.7,108,0.325521415,0.580672923,1.012427285,0.729538484,1.967662624,6.023311114,4,0,70
0.126804422,0.176209477,0.233087884,0.504960737,0.344675044,0.561866522,0.266553743,0.27413585,0.312555814,0.51631498,0.344365505,1.927710539,0.199116368,0.347740967,0.602301727,0.250278255,0.485687207,0.176625469,0.181609209,5.91E+16,6.27E+16,3.19367338,0.42,30.2,115,0.107130901,0.435011093,0.211095535,0.626206585,1.439162591,5.097029634,4,0,50
0.218919933,0.307901683,0.39498901,0.823046779,0.558498683,0.832050189,0.429304135,0.444766596,0.480560249,0.830715409,0.542816376,2.62950924,0.345199204,0.624722505,0.941173553,0.406275496,0.879268934,0.281351254,0.301193526,5.44E+16,4.81E+16,3.167443218,0.53,70,100,0.355315202,0.614123222,1.131333522,0.721407242,1.859991483,5.930136661,4,0,70
0.163850827,0.230337994,0.294612815,0.589771211,0.420020599,0.688403179,0.332155075,0.315914225,0.386878914,0.66330845,0.427290152,2.476235254,0.264572286,0.458292822,0.772048238,0.315193182,0.706199035,0.249359275,0.239059455,5.30E+16,4.99E+16,3.235413085,0.62,45.2,80,0.188635447,0.500394801,0.48972913,0.676404754,1.675261599,5.778611843,4,0,90
0.117878684,0.167828185,0.217415711,0.463314498,0.310421755,0.482004679,0.242015641,0.241539217,0.274090377,0.47572961,0.310453023,1.570948086,0.195221173,0.372239947,0.58643891,0.243126348,0.507871845,0.167079545,0.174680816,4.27E+16,4.49E+16,3.217239359,0.53,60.2,95,0.311075387,0.586646257,0.964588165,0.704287717,1.920646452,6.241381711,4,0,70
0.105054201,0.131149281,0.196944801,0.622640523,0.373304623,0.544263883,0.256252539,0.2458707,0.324662359,0.41392477,0.331614475,1.868305926,0.202722868,0.314222394,0.578511599,0.224410649,0.458310999,0.179316042,0.182236879,2.87E+16,3.47E+16,3.186453553,0.42,20.4,75,0.092041168,0.422288849,0.147526711,0.573161395,1.367091887,5.110391643,4,0,50
0.099221251,0.133030556,0.180771986,0.436581253,0.288943873,0.42971743,0.203350742,0.197931282,0.24261281,0.397060916,0.26830556,1.495876473,0.164764874,0.290742778,0.483696561,0.195914212,0.414617783,0.149141612,0.154455298,3.34E+16,3.61E+16,3.292089723,0.53,40.1,75,0.117668092,0.442565995,0.299866707,0.652556379,1.812408061,6.353795659,4,0,70
0.096827282,0.132868813,0.180573552,0.497854915,0.310451887,0.457181317,0.210715817,0.214503939,0.254794594,0.404053173,0.290725298,1.600108392,0.1694818,0.290435414,0.511380555,0.202662968,0.419422186,0.147231571,0.147280646,4.55E+16,3.81E+16,3.301929947,0.42,30.2,80,0.062608972,0.389138269,0.133402903,0.630162379,1.565323804,5.767277006,4,0,50
0.203339567,0.297718115,0.359005118,0.533884477,0.439877084,0.799965572,0.391888854,0.381281161,0.43541567,0.794079764,0.476132728,2.743496117,0.287814063,0.518187385,0.857974245,0.350191636,0.779493558,0.265584101,0.240995474,9.43E+16,1.25E+17,3.026914282,0.62,45.2,115,0.215101362,0.518451422,0.438139809,0.647375573,1.493832062,4.957992702,4,0,90
0.187416171,0.267633502,0.35044042,0.731503545,0.500613389,0.792662615,0.3961969,0.380125541,0.457809452,0.762416319,0.4976752,2.735827833,0.314330325,0.544820144,0.899946719,0.371364801,0.790659519,0.267574372,0.276315624,4.35E+16,4.84E+16,3.233601502,0.53,50.4,90,0.086091798,0.407659464,0.227578827,0.678700273,1.874638717,6.282646791,4,0,70
0.134139775,0.189279034,0.234604635,0.452571117,0.339095884,0.569252991,0.268340804,0.267881625,0.321906202,0.556314044,0.344558839,2.06649266,0.215830947,0.366835798,0.617295032,0.256602498,0.55219639,0.195506868,0.189939433,4.92E+16,6.66E+16,3.134372945,0.62,36.6,85,0.122555918,0.44778214,0.247956235,0.638385718,1.520534049,5.34002959,4,0,90
0.183897494,0.268310875,0.342772216,0.594601073,0.430260918,0.702871755,0.355521507,0.357017414,0.380123657,0.692190375,0.438186136,2.139167897,0.275542019,0.496702918,0.766380556,0.321437377,0.652730092,0.242439802,0.230853959,6.07E+16,6.66E+16,3.064104008,0.62,85,108,0.376791877,0.626416343,1.135237091,0.725137282,1.86581574,5.752410312,4,0,90
